Ids,Sentiment,Sarcasm,Vulgar,Abuse,Target,OCR
Hindi_image_1249.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Individual,Hii baby love you OMG ! love you too Hlaaye mera raja. Haaye meri randi Sorry Rani** Nikl bsdk
Hindi_image_1254.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,Kal Band Rahegi Aaj hi Lekar Rakh Len ~Bapu F. oinplololc
Hindi_image_1256.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Others,"Winning Heart ,lungs idney , fefda, gurda e le RGB: Permanent hoon डr"
Hindi_image_1257.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Others,"am qualitying for top 4 position in I

Le CSK

gay Thakur

Permanent hoon sir"
Hindi_image_126.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Gender,दो नंगी लड़कियो ने बैंक लूट लिया. फिर बहार आकर बोली. चलो अब कपडे पहन लेते है कोई पहचान नही पायेगा. क्योंकि किसी कमीने ने शकल तो देखि नही होगी .
Hindi_image_1260.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,"Ankush jain @thejainsaab Aaj Russell ki batting dekh kar yakeen ho gya, raat me kaali shaktiyaan haavi hoti hain BC. ११:४० PM ०५ Apr १९ Twitter for Android"
Hindi_image_1264.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,Unofficial Mama Agar Aap Behancho Ko bh 1 Behancho padh rahe ho to chut iye check Kyu kiya sah 1 t0 padh Rha tha -TituMama Titu
Hindi_image_1266.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Gender,tu jis ladki ko impress karne ke liye kapde pehent hai wo kisi aur ke liye kapde utarti hai memesangathann याद रखना
Hindi_image_1270.jpg,Negative,Sarcastic,Vulgar,Abusive,Individual,Unofficial Titu Mama Ban ja Mera chela Tujhe Bohut Kuch sikhana he Mera Lond Dekh Kar Teri Bandi bole Mujhe isi se ch#dwana he -Titu Mama #BohutHard #BohutHard
Hindi_image_1271.jpg,Negative,Sarcastic,Vulgar,Abusive,Individual,[:[ gujarani bakchodi Main paida hi hot Iui thi Gand Nahl Jala Tiumhar Maa ka 
Hindi_image_1272.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Individual,"क्षेत वर्ग सामान्य वर्ग से :

Dyna

चोद तेरी नौकरी खा जाउंगा"
Hindi_image_1273.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,Mummyः Ye bahar kiski Ladaai. Meः
Hindi_image_1274.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,NA
Hindi_image_1276.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,लिख के लेले तू चूतिया हैl Mahatma gandhi
Hindi_image_1278.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Individual,"Thor - i told you, you'd die for that
Thanos - You should've gone for the head ..... Snap
Thor-

Mehnat Barbaad Behenchid"
Hindi_image_1280.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,"-णo""ष0 Now Its Our Responsibility To Bring Back His Smile in His Hard Time Nayi Video Pe Shakalaka Karo Ya Mithai Phek Ke Maro, Mujhe Nahi"
Hindi_image_1281.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,"Nocalls,

I undersand

No texts,

I understand.
lekin jab mai tere ghar ke
bahar mootke jaunga
Please understan"
Hindi_image_1283.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,"Amit Ji caught Abhishek with Bik LbhiEh baik kaji ka packet Fatt gaya he, Khaane Dijiye"
Hindi_image_1284.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Others,Sapna Wo Nahi Jo sote waqt dekha jaaye Wo he Jo Raat Ko tumhe Sone Na de Titu Mama Sapna
Hindi_image_1288.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,"NIKITA @Nikitasinha28 *Wedding Exists* Dulhan Nibbi Mera ex, Aaj mere liye Channa mereya to zarur gayga Meanwhile, her ex with his Friends NIKITA @Nika5lnina २०"
Hindi_image_1289.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,"जिस घर की कुंवारी
लड़कियों के playlist मे

lana del rey

हो

उस घर की दीवारे
उंची करने से कोई

फायटा नटी"
Hindi_image_1292.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,आपकी मॉका बात खत्म भोसडा
Hindi_image_1293.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,इधर भी कुपा दुस्टि डालो
Hindi_image_1294.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,Tag Bindass Girl of Your Groun
Hindi_image_1296.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,Jo Inuhabbat huinise Seekhi thi Uoh aaj kal ks se Wibhia ralie hor Pyaar hai Unse ya unhe bhi Chutiya baria rahe ho? 7%:1|=:*+74|1-=117-411-
Hindi_image_1297.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,"koi apkoo

aaj pata hai kya hua?

kyu

bolegaa"
Hindi_image_13.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Gender,"अर्ज़ किया है अगर हाथो के रगड़ने से चेहरा गोरा होता, तो आपसे ज्यादा खूबसूरत आपका होता| लौड़ा"
Hindi_image_1302.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,"Padh toh nhi liya vro?
Lulli choti karne ka mantr tha"
Hindi_image_1303.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,"WAH BHOSDIKE, WAH!"
Hindi_image_1304.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"अच्छी बात है ..!
हम प्रसन्न हुए"
Hindi_image_1307.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Individual,Aap kisko dijiyega
Hindi_image_1311.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,"Haan vro main whi hu

Bol kya ukhaad lega?"
Hindi_image_1313.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,"Bas enjoying life ..
Aur option kya hai?"
Hindi_image_1315.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,AKELE AKELE
Hindi_image_1316.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Individual,"पति - जज साहब

मुझे अपनी बीवी से
तलाक चाहिए।
जज- पर क्यों?

पति- जज साहब,
जब से मेरी बीवी"
Hindi_image_1317.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,He is my boyfriend Uchta Realial Patti hai wo mere
Hindi_image_132.jpg,Positive,Non-Sarcastic,Vulgar,Abusive,Individual,"ताऊ नम्बर पर सट्टा लगाया नम्बर आ गया ताऊ करोड़ पति हो गया. एक पत्रकार इंटरव्यू लेने आ गया ""ताऊ इकसठ पर ही सट्टा क्यू लगाया?"" ताऊ ने बताया- ""्बात ऐसी है पत्रकार! उठा , मुझ आसमान में 8 पंछी दिखायी दिए और तारीख़ बस मैंने आठ निम्मा कर दिया| आठ निम्मा इकसठ लगा दिया सट्टा. पत्रकार ""पर ताऊ आठ निम्मे तै बहत्तर है?"" ताऊ ""्बस लौड़े तेरे जैसे *पढ़़े लिखे* के चक्कर में अगर रहता झांट फंसता सट्टा. ने ६१ तुमने मैं सुबह थी 9"
Hindi_image_1320.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"Me To Horror Movie Characters JAB TUJHE PATA HAI KI UDHAR SE AJEEB AAWAJ
AA RAHI HAI TO UDHAR KYA MUJRA DEKHNE GYA !!"
Hindi_image_1322.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Others,"LEG PICS MANG KAR
SHARMINDA NA KARE

Hoga to milega Nahi To Sorry"
Hindi_image_1323.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,"Mere bf pr
line marti al

or Mere 5 se
panga leti
kamini

sorry
mera baal
chor
kutti"
Hindi_image_1324.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Social Sub-groups,Wapas chalo re. aage bahut lafde hain.
Hindi_image_1326.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,Kripaya apni barbad zindagi pe dhyan de :)
Hindi_image_1327.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,mujhe dhoti utarne par majboor mat karo tianain CanDill harecore
Hindi_image_1328.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,Rcb russel
Hindi_image_1329.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual,Khamoshi ke saath Gc mein Entry
Hindi_image_1331.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Individual,Jo bhibolta hu muh pe bolta bu pith piche sini Backshots deta hu
Hindi_image_1332.jpg,Negative,Sarcastic,Vulgar,Abusive,Individual,Ye tere gAnd mein lele
Hindi_image_1333.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,Baith Jaiye Baith Jaile. Sabko Gaaliyan Dene Ka Mauka Milegal
Hindi_image_1335.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,मौत आट जनाए पर उस बहन की लोरी की याद ना आये
Hindi_image_1337.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Others,HAIN? ACCHA? SACCHI?
Hindi_image_1338.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,मज़ा आ गया नेरूकी कसम 
Hindi_image_1339.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Others,"tumlog 200 run toh bana loge na
bana diya banchoc"
Hindi_image_134.jpg,Neutral,Non-Sarcastic,Vulgar,Non-abusive,None,गाड पर १२ मुहावरे! १. गांड खुजानाः चिंता करना| २. गांड घिसनाः मेहनत करना| ३. गांड दिखानाः से भागना| ४. गांड मे ऊँगली करनाः समस्पा पेदा क ५. गांड जलनाः ईर्ष्या करना| ६. गांड फटनाः डर जाना| UONDD) ७. गांड मारनाः निकालना| ८. गांड मरवानाः करना| ९. गांड में तीतर का बाल होनाः बहुत ज्यादा सक्रिय होना| १०. गांड पे लात मारनाः अस्वीकार करना| ११. गांड मे घुसनाः चमचागिरी करना| १२. गांड में कीडा़ होनाः ये पोस्ट पढ कर रिएक्ट नही करना मुसीबत दुश्मनी गुलामी
Hindi_image_1341.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,@avszeditzo9 Ek kaam karta hu Mar jata hu
Hindi_image_1342.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None,"fruit hu

dhoke khaata hu"
Hindi_image_1343.jpg,Neutral,Sarcastic,Non Vulgar,Abusive,Social Sub-groups,"भोसढी Inke dil pe kya beet tee hogi
Jab bus counductor kehta hoga
Bosdi wale utar jaao"
Hindi_image_1344.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,toh samjhi loudi kya?
Hindi_image_1345.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,Political,ISKO KUn& GALIDU
Hindi_image_1346.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Others,दिल दर्या और गाँड़ समंदर
Hindi_image_1348.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Individual,मादरचोदो मेरा मिंमस बनाते हो गमछा बिछा के ऐसा पेलूंगा न कि पांच किलोमोटर का दायरा ८.५ कि तीव्रता से हिल जायेगा||| (जोशीला बापू) ऊफ कसतुरवा का संया
Hindi_image_1349.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"थोड़ा वक्त गुजर जाने दे, अपने फैसले तुझे Kutte ki maut marvayenge"
Hindi_image_135.jpg,Neutral,Sarcastic,Vulgar,Non-abusive,Gender,९८ प्रतिशत लोगो की ख्वाहिश होती है कि वो इस तरह की इमारतों पर चढ़े
Hindi_image_1352.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Individual,हमने तुझे दिल दिया था तूने दिल की बहन चोद दी बहन लौड़ी
Hindi_image_1354.jpg,Negative,Sarcastic,Non Vulgar,Abusive,Individual, मचछर की झांट गांडू चूतिए lilalatilla Galltlhul
Hindi_image_1355.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"khabhi hasa bhi
diya karo"
Hindi_image_1358.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"Ghar Walo Ne Ek Kaam Diya Tha

Literally Me :"
Hindi_image_1359.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,tum log gaali dena chalu karo mai moot ke ata hu 
Hindi_image_136.jpg,Positive,Non-Sarcastic,Vulgar,Non-abusive,Individual,"पति ने पत्नी को सरप्राइज देने के लिए अपने नीचे के बाल कटवाए और चुपके से जाकर सो गया| नींद में पत्नी ने नीचे हाथ फेरा तो बोली देवर जो आप कब आए?"""
Hindi_image_1360.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,"14feb को किसी को रूम चाहिए तो
में दूंगा3 लेकिन में भी लूंगार

-Mahatma Gandhi"
Hindi_image_1362.jpg,Negative,Sarcastic,Vulgar,Abusive,Individual,विरोध की ज़रूरत नही है मादरचोदो निरोध की जरूरत है almia Unndhl 
Hindi_image_1363.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,None,Aaj mazak ke mood me nhi hu
Hindi_image_1365.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual,Sada single raho
Hindi_image_1367.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual,जुर्म? Robflndog@ Gc ke logon ko apna samajh baitha
Hindi_image_1368.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"के
खातिर
भाई
के
भूल

छोरी

गईल"
Hindi_image_1369.jpg,Negative,Non-Sarcastic,Vulgar,Abusive,Individual,अर्जं किया है फूलं मुरझाते अच्छे नहीं लगते आप लंड खुजाते अच्छे नहीं लगते ये ही उम्र है चोदन की यूँ रोज बाथरूम में हिलाते अच्छे नहीं लगते
Hindi_image_137.jpg,Positive,Non-Sarcastic,Vulgar,Non-abusive,None,सुहा्गरात थी ! सास ने जोर से दखाज़ा खटकाया दुल्हन घबरा कर परदे के पीछे छिप गई| दुल्ह्य डरती क्यों हो ? माँ है ! दुल्हन हे भगवान ! मैं समझी छापा पड़ गया 29292929
Hindi_image_1370.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,नाथू कट्टा निकूलू बहुत बक्चोदी हो रही है -lilallalilla Galtllii
Hindi_image_1371.jpg,Negative,Non-Sarcastic,Vulgar,Non-abusive,Political,दबाते ही यह ७ंगी होे पहुले मुझे भी यकीन नहीं हुआ था अगले चुनाव में कोशिश करे जाएगी
Hindi_image_1373.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,Teri ma Ka bhosda teri
Hindi_image_1374.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual,Ab woh kisi aur ko susu dikhati hogi
Hindi_image_1375.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Others,"GC MAI FIGHT
HUI KYA?"
Hindi_image_1378.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Others,"Zindagi Ko Laga
Howa Lora

Body Mai Laga
Howa L'ra"
Hindi_image_1379.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Gender,"Men only have 2 moods
bahinchod Kya
बोबे hai yaar
mujpsa ab ye aur
nahi hora"
Hindi_image_138.jpg,Positive,Non-Sarcastic,Vulgar,Abusive,Gender,S*x करत़े पत्नी धरे धार माल गा़ड़ी मत चलाओ जोर जोर से शताब्दी एक्सप्रेस चलाओ पति जोर जोर से Ch*dno लगा बच्चा पलंग से गिर गया और बोला माँ का Bh*sda जो मर्जी हो चलाओ पर सवारी मत गिराओ 8<8<
Hindi_image_1380.jpg,Negative,Non-Sarcastic,Non Vulgar,Abusive,Individual,मेरा तो नामा शो मत लेना मादरचाय
Hindi_image_1381.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"Pankhe se latki hui funny lagungi, harpic hi pi leti hoon."
Hindi_image_1382.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual,"हम त्रिकाल दर्शी हैं, सब कुछ जानते हैं"
